[2026-07-01T12:44:01.847Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:01.849Z] GET http://localhost:8731/noisyno/assets/screenshots/02_files.png → 200 (?ms, -188B)
[2026-07-01T12:44:01.849Z] GET http://localhost:8731/noisyno/assets/screenshots/05_preview.png → 200 (?ms, -188B)
[2026-07-01T12:44:01.849Z] GET http://localhost:8731/noisyno/assets/screenshots/06_processing.png → 200 (?ms, -188B)
[2026-07-01T12:44:01.849Z] GET http://localhost:8731/noisyno/assets/screenshots/04_compare.png → 200 (1ms, -188B)
[2026-07-01T12:44:01.850Z] GET http://localhost:8731/noisyno/assets/app-icon-180.png → 200 (?ms, -186B)
[2026-07-01T12:44:01.880Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU58FyLNQOQZAnv9ZwNjucMHVn85Ni7emAe9lKqZTnbB-gzTK0K1ChjeveQ7ZXk8g.woff2 → 200 (?ms, -811B)
[2026-07-01T12:44:01.880Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -813B)
[2026-07-01T12:44:01.880Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-01T12:44:01.994Z] GET http://localhost:8731/blog/ → 200 (2ms, 18351B)
[2026-07-01T12:44:01.997Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:01.998Z] GET http://localhost:8731/noisyno/assets/app-icon-180.png → 200 (?ms, -186B)
[2026-07-01T12:44:01.999Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU58FyLNQOQZAnv9ZwNjucMHVn85Ni7emAe9lKqZTnbB-gzTK0K1ChjeveQ7ZXk8g.woff2 → 200 (?ms, -811B)
[2026-07-01T12:44:01.999Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -813B)
[2026-07-01T12:44:01.999Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-01T12:44:02.008Z] GET http://localhost:8731/dashlog/assets/icons/AppIcon.png → 200 (1ms, -188B)
[2026-07-01T12:44:02.120Z] GET http://localhost:8731/blog/ → 200 (?ms, -187B)
[2026-07-01T12:44:02.122Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:02.124Z] GET http://localhost:8731/blog/ko/ → 200 (1ms, 18522B)
[2026-07-01T12:44:02.127Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:02.127Z] GET http://localhost:8731/noisyno/assets/app-icon-180.png → 200 (?ms, -186B)
[2026-07-01T12:44:02.128Z] GET http://localhost:8731/dashlog/assets/icons/AppIcon.png → 200 (?ms, -188B)
[2026-07-01T12:44:02.129Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU58FyLNQOQZAnv9ZwNjucMHVn85Ni7emAe9lKqZTnbB-gzTK0K1ChjeveQ7ZXk8g.woff2 → 200 (?ms, -811B)
[2026-07-01T12:44:02.129Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -813B)
[2026-07-01T12:44:02.129Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-01T12:44:02.294Z] GET http://localhost:8731/blog/ko/ → 200 (?ms, -187B)
[2026-07-01T12:44:02.296Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:02.297Z] GET http://localhost:8731/blog/ → 200 (?ms, -187B)
[2026-07-01T12:44:02.299Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:02.300Z] GET http://localhost:8731/noisyno/assets/app-icon-180.png → 200 (?ms, -186B)
[2026-07-01T12:44:02.300Z] GET http://localhost:8731/dashlog/assets/icons/AppIcon.png → 200 (?ms, -188B)
[2026-07-01T12:44:02.300Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU58FyLNQOQZAnv9ZwNjucMHVn85Ni7emAe9lKqZTnbB-gzTK0K1ChjeveQ7ZXk8g.woff2 → 200 (1ms, -811B)
[2026-07-01T12:44:02.301Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -813B)
[2026-07-01T12:44:02.301Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-01T12:44:23.924Z] GET http://localhost:8731/blog/noisyno/remove-audio-noise-without-upload/ → 200 (?ms, -187B)
[2026-07-01T12:44:23.927Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -743B)
[2026-07-01T12:44:23.928Z] GET http://localhost:8731/noisyno/assets/screenshots/02_files.png → 200 (?ms, -188B)
[2026-07-01T12:44:23.928Z] GET http://localhost:8731/noisyno/assets/screenshots/05_preview.png → 200 (?ms, -188B)
[2026-07-01T12:44:23.928Z] GET http://localhost:8731/noisyno/assets/screenshots/06_processing.png → 200 (?ms, -188B)
[2026-07-01T12:44:23.928Z] GET http://localhost:8731/noisyno/assets/screenshots/04_compare.png → 200 (?ms, -188B)
[2026-07-01T12:44:23.928Z] GET http://localhost:8731/noisyno/assets/app-icon-180.png → 200 (?ms, -186B)
[2026-07-01T12:44:23.929Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU58FyLNQOQZAnv9ZwNjucMHVn85Ni7emAe9lKqZTnbB-gzTK0K1ChjeveQ7ZXk8g.woff2 → 200 (?ms, -811B)
[2026-07-01T12:44:23.930Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -813B)
[2026-07-01T12:44:23.930Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-01T13:04:47.800Z] GET http://localhost:8734/blog/noisyno/remove-audio-noise-without-upload/ → 200 (3ms, 52421B)
[2026-07-01T13:04:47.805Z] GET https://fonts.googleapis.com/css2?family=Fraunces:ital,opsz,wght@0,9..144,400;0,9..144,500;0,9..144,600;0,9..144,700;1,9..144,400;1,9..144,500&family=Inter:wght@400;500;600;700&display=swap → 200 (1ms, -698B)
[2026-07-01T13:04:47.810Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (15ms, -813B)
[2026-07-01T13:04:47.810Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (15ms, -815B)
[2026-07-01T13:04:47.810Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU58FyLNQOQZAnv9ZwNjucMHVn85Ni7emAe9lKqZTnbB-gzTK0K1ChjeveQ7ZXk8g.woff2 → 200 (15ms, -811B)
[2026-07-01T13:04:47.824Z] GET http://localhost:8734/noisyno/assets/screenshots/02_files.png → 200 (16ms, 200901B)
[2026-07-01T13:04:47.824Z] GET http://localhost:8734/noisyno/assets/screenshots/05_preview.png → 200 (16ms, 219924B)
[2026-07-01T13:04:47.825Z] GET http://localhost:8734/noisyno/assets/screenshots/06_processing.png → 200 (15ms, 238966B)
[2026-07-01T13:04:47.825Z] GET http://localhost:8734/noisyno/assets/screenshots/04_compare.png → 200 (15ms, 183540B)
[2026-07-01T13:04:48.869Z] GET http://localhost:8734/noisyno/assets/screenshots/03_settings.png → 200 (2ms, 173032B)
[2026-07-01T13:04:48.869Z] GET http://localhost:8734/noisyno/assets/app-icon-180.png → 200 (2ms, 7117B)
